"nodeID"	"nodeLabel"	"latitude"	"longitude"	"year"
406	"SutterAvenueRutlandRoad"	40.664884	-73.922882	1920
407	"ThirdAvenue"	40.733243	-73.987212	1924
408	"ThirdAvenue138thStreet"	40.810983	-73.927217	1919
409	"ThirdAvenue149thStreet"	40.816099	-73.917676	1905
410	"TimesSquare_42ndStreet"	40.756	-73.987	1904
411	"TremontAvenue"	40.849463	-73.905973	1933
412	"UnionStreet"	40.678108	-73.98391	1915
413	"UticaAvenue"	40.679239	-73.929062	1936
414	"VanCortlandtPark242ndStreet"	40.889347	-73.898549	1908
415	"VanSiclenAvenue2345"	40.665535	-73.888593	1922
416	"VanSiclenAvenueAC"	40.672697	-73.890266	1948
417	"VanSiclenAvenueJZ"	40.678002	-73.891726	1885
418	"VernonBoulevardJacksonAvenue"	40.74264	-73.95391	1915
419	"Wakefield241stStreet"	40.903	-73.85	1920
420	"WallStreet23"	40.706311	-74.009528	1918
421	"WallStreet45"	40.70771	-74.011717	1905
422	"WestEighthStreetNewYorkAquarium"	40.576178	-73.9758	1919
423	"WestFarmsSquareEastTremontAvenue"	40.84	-73.88	1904
424	"WestFourthStreetWashingtonSquare"	40.731682	-74.000945	1932
425	"WestchesterSquareEastTremontAvenue"	40.840567	-73.842072	1920
426	"WhitlockAvenue"	40.827514	-73.886147	1920
427	"WilsonAvenue"	40.688416	-73.904257	1928
428	"WinthropStreet"	40.657039	-73.950262	1920
429	"WoodhavenBoulevardEGRV"	40.73347	-73.870397	1936
430	"WoodhavenBoulevardJZ"	40.693622	-73.852158	1917
431	"Woodlawn"	40.886005	-73.878808	1918
432	"Woodside61stStreet"	40.745608	-73.902967	1917
433	"YorkStreet"	40.701529	-73.986783	1936
434	"ZeregaAvenue"	40.836769	-73.846793	1920
